node_id,degree,betweenness,closeness,eigenvector,composite,lat,lon,frequency
141,0.0072289156626506035,0.11779818607302449,0.036043991805158014,6.095084822691748e-10,0.19037744133951645,23.02050497802718,113.5173068665329,0
143,0.0024096385542168677,0.0,0.03368931463559155,1.516786386427713e-10,0.009465453029183245,22.23390499723161,113.15538666488852,0
144,0.004819277108433735,0.2112799022175659,0.017833541829922195,1.6872888231429887e-09,0.32666670575063295,23.080248283270496,112.15668487841135,0
147,0.004819277108433735,0.07836563645887899,0.013084061966517584,0.009171258191038596,0.12360420164419839,23.18975051257779,111.58274512170613,0
148,0.004819277108433735,0.004795995576508934,0.031730845252390706,2.2798225150840663e-12,0.016636133428076627,22.36140696024545,113.95348158537894,0
150,0.004819277108433735,0.23071319092796302,0.04094129281344923,8.757943140671511e-10,0.3632336815817473,22.89769881223059,113.22287597895944,0
152,0.004819277108433735,0.12287763430071788,0.03845524312820142,1.4213305803175324e-10,0.19837264653596434,22.97338051683257,113.50611199754908,0
153,0.004819277108433735,0.26331412606949534,0.022124650834592068,2.1082112170840857e-06,0.4071532710591957,23.172781625986133,112.30369176256238,0
154,0.004819277108433735,0.042325825039287585,0.028333767996292353,7.122542401341283e-08,0.07272265009477219,23.682115170264304,112.98419759579576,0
155,0.0072289156626506035,0.05175484546883184,0.023865383727454236,1.4399499119208185e-14,0.08618454168374397,23.107706999004403,113.6358341844013,0
157,0.004819277108433735,0.1257179811955435,0.03935366129396944,2.0275579195891105e-10,0.20296707504865813,22.95063761152335,113.49887870442176,0
158,0.004819277108433735,0.0143181421337524,0.024302840501077155,1.270100343025236e-10,0.028879574046380484,24.01276717440521,113.27727752055632,0
159,0.0072289156626506035,0.23287158295015808,0.03784270679994631,6.570580514933316e-09,0.36604533764983443,22.88129245844413,113.12060750278904,0
160,0.004819277108433735,0.0031468870651689047,0.02751805292944676,0.0008169436370719974,0.012909466998744807,23.31150512706502,113.1498234301356,0
161,0.004819277108433735,0.0,0.01232154086261405,0.25198747479564915,0.021304228064947483,23.23830134260617,111.54280646867336,0
162,0.004819277108433735,0.0,0.014989410596433874,5.590421970661082e-06,0.004271701574643147,23.135666201942964,111.7612275697681,0
163,0.0024096385542168677,0.0,0.030752685264064113,7.141379510959927e-13,0.008576808031364798,22.152038038502603,113.80423211348791,0
164,0.004819277108433735,0.10397386186106268,0.03180696784973045,1.3074936170273435e-05,0.16759319142147863,23.0737409489127,113.25432403754262,0
165,0.0072289156626506035,0.14452097786129584,0.0322790888678408,3.9224825937155866e-08,0.2299060392357798,23.058301526873827,113.4976323676196,0
166,0.00963855421686747,0.2826610790990047,0.023912592422283968,0.00032549274215641725,0.4380893804383364,23.11082131566643,112.40108342072718,0
168,0.004819277108433735,0.2362144229090274,0.019660829397475096,3.660619042042379e-10,0.3651660704921054,23.120233718461524,112.24776604131029,0
170,0.004819277108433735,0.0143181421337524,0.03386976831925973,1.8726183855633548e-11,0.03177459461240163,22.513274240083163,113.8526624200951,0
171,0.004819277108433735,0.01904429311448693,0.01176228825670998,0.008161635619684509,0.032854999608524546,23.426184487738823,111.15416579181095,0
172,0.004819277108433735,0.026366334904836735,0.040149422541195356,7.390593133141364e-10,0.05201031523420672,22.80600306695169,113.33983274142066,0
173,0.004819277108433735,0.07394214539316686,0.012927677116164465,0.02859272258310391,0.11820002464920545,23.19174407962516,111.57824295656226,0
174,0.0072289156626506035,0.12665506285551673,0.03935742971887551,2.8788585453855995e-10,0.20485888321591217,22.95804217795021,113.53771904492424,0
175,0.004819277108433735,0.046657834466460366,0.029157891497887122,4.4937137317564316e-06,0.07956498512599061,23.108209741121293,113.36075233956797,0
176,0.004819277108433735,0.009568709621093067,0.03612318848252917,1.4163396447516945e-09,0.025228607227600276,22.448664047259,113.18422836329113,0
177,0.004819277108433735,0.0143181421337524,0.03386976831925973,1.8726183855633548e-11,0.03177459461240163,22.419148343780165,113.75476495090074,0
180,0.0072289156626506035,0.0022059251498748617,0.015398233124315033,1.0260106863068286e-05,0.008217392614558412,23.11580991898809,111.97378032480424,0
182,0.004819277108433735,0.009568709621093067,0.02373034864631737,4.4160999326952185e-11,0.021478445430260947,24.05612543106133,113.32007891750976,0
183,0.0072289156626506035,0.42200085365617024,0.04002041271219249,5.6248820242572937e-08,0.6545293023854118,22.81218061372187,113.0117675509126,0
184,0.0072289156626506035,0.04391837420997548,0.028677758760411447,1.8889874733357533e-06,0.07571505900477836,23.110109807440267,113.38614976430316,0
185,0.004819277108433735,0.2256678889470927,0.018844144631342756,3.9134592183230205e-11,0.34886877168206465,23.109747575794728,112.21881962754684,0
188,0.0072289156626506035,0.1499537787681669,0.03287025260350423,2.1367962900981132e-08,0.23835279592671516,23.051699016451,113.50477652161416,0
190,0.004819277108433735,0.028426750480181593,0.026178957869695343,3.0080433818274625e-09,0.05091838126661072,23.78243595744018,113.22517519007476,0
192,0.004819277108433735,0.10687629284102124,0.03236551213120851,4.70032184748569e-06,0.17217866096466025,23.06420756319244,113.26166971019576,0
193,0.004819277108433735,0.3692683778592631,0.03666782394095966,2.0620245209730255e-07,0.5727996931597086,23.15275296117513,112.7881745014757,0
195,0.004819277108433735,0.10441767068273092,0.014087733969296207,1.001003021332845e-05,0.16290641506419523,23.16624715381795,111.64963315368318,0
196,0.00963855421686747,0.03850183342063908,0.03624743262670578,8.25171271966687e-11,0.07022701737040897,22.645776589062468,113.69330684344548,0
197,0.004819277108433735,0.0143181421337524,0.011627192807553732,0.0026176221257422586,0.025229155380179624,23.45281951005977,111.0947201664468,0
198,0.004819277108433735,0.009568709621093067,0.032768048995791825,6.569385245884746e-12,0.02421331799565881,22.466588004822874,113.8584514135725,0
199,0.0072289156626506035,0.06502531866596821,0.012623533847913536,0.2779128929433603,0.12265395801000531,23.21523902930484,111.53514389224974,0
202,0.004819277108433735,0.1254874570746755,0.015019537312414283,4.351363668005375e-06,0.19525288225782939,23.152718937794607,111.70675782740317,0
203,0.0072289156626506035,0.2448453487287081,0.03761413366470366,2.4825800737250975e-10,0.3841983556043519,22.98879814958941,113.52116558915829,0
204,0.004819277108433735,0.4330362997885257,0.0412784612387483,4.308275688681672e-09,0.6712396275962045,22.778879086539217,113.2467940988804,0
205,0.004819277108433735,0.004795995576508934,0.026795073900138005,0.0005220894504093747,0.015179496772677476,23.24165375504652,113.07970058319442,0
206,0.0072289156626506035,0.3618648507071765,0.03469899861158437,1.1820017975957832e-08,0.5614014732285885,23.170204544683163,112.76425454079208,0
208,0.004819277108433735,0.09582678540247948,0.013740167771678429,9.708109002366256e-05,0.14973342874763257,23.18580857909805,111.63476024584216,0
210,0.004819277108433735,0.004795995576508934,0.034866783046676016,4.876694923519102e-10,0.017585090599444627,22.347403550943483,113.19242519064912,0
214,0.004819277108433735,0.004795995576508934,0.031730845252390706,2.2798225150840667e-12,0.016636133428076627,22.22456719036657,113.8073419482449,0
216,0.004819277108433735,0.43184894166036086,0.040859890501463055,1.1735468839750994e-08,0.6693059935091329,22.74993052044377,113.22999405784492,0
