node_id,lat,lon,type,frequency,ship_count
190,23.78243595744018,113.22517519007476,turn_point,169,88
192,23.06420756319244,113.26166971019576,turn_point,164,47
193,23.15275296117513,112.7881745014757,turn_point,163,78
195,23.16624715381795,111.64963315368318,turn_point,160,72
196,22.645776589062468,113.69330684344548,turn_point,159,133
197,23.45281951005977,111.0947201664468,turn_point,158,121
198,22.466588004822874,113.8584514135725,turn_point,158,131
199,23.21523902930484,111.53514389224974,waypoint,157,77
202,23.152718937794607,111.70675782740317,turn_point,153,52
203,22.98879814958941,113.52116558915829,turn_point,152,94
204,22.778879086539217,113.2467940988804,turn_point,151,119
205,23.24165375504652,113.07970058319442,turn_point,151,56
206,23.170204544683163,112.76425454079208,turn_point,151,36
208,23.18580857909805,111.63476024584216,turn_point,147,86
210,22.347403550943483,113.19242519064912,turn_point,146,85
214,22.22456719036657,113.8073419482449,turn_point,138,107
216,22.74993052044377,113.22999405784492,waypoint,136,97
217,22.927762174938813,113.55150800817158,turn_point,136,103
219,22.87592293889649,112.91186183863968,turn_point,135,118
220,22.749221202934663,113.3982129847559,turn_point,135,97
221,22.67203060283505,113.09509067680976,turn_point,133,121
223,24.25576115336434,113.4653453653198,waypoint,133,83
224,23.15775167297051,111.67364941706884,turn_point,132,58
225,22.53974616222545,113.81114745352411,turn_point,132,117
226,23.254195611384446,113.12570693405196,turn_point,132,95
228,23.056728984148144,113.5007666226946,merge_point,130,62
230,23.19223369267389,111.62337731958752,waypoint,129,77
231,23.160303464910346,111.6826399692784,turn_point,128,58
232,22.75987699228624,113.0757943515934,waypoint,126,118
234,23.097212099699707,112.54274286194796,turn_point,125,47
236,23.12115309473592,113.6599075116622,turn_point,124,52
238,23.24921241705025,112.81922514837832,turn_point,123,37
240,23.43053603675333,111.01938880242166,turn_point,120,107
241,22.732264129628028,113.4444573360791,turn_point,120,99
242,24.14253640789058,113.39945558639808,turn_point,117,81
243,23.208333759630765,112.8068354659738,turn_point,117,50
245,23.13074208551929,113.69880220922296,turn_point,116,68
246,23.09781298532399,112.20837561898888,turn_point,115,46
248,23.01584625823579,112.83018504652884,turn_point,109,75
249,23.085770688850268,112.121786274373,turn_point,109,36
252,22.614623437130568,113.70504512886107,waypoint,106,95
254,23.129944648424324,112.39319375015612,waypoint,104,39
255,22.989444943101542,113.14425626507338,turn_point,104,2
257,23.05275475576904,113.52571880321403,turn_point,102,37
258,23.179453049344303,111.64064189726253,waypoint,101,56
259,23.048330084771788,112.97813828852216,turn_point,101,36
261,23.25233842803941,113.09598809838444,turn_point,98,54
263,23.02045014108004,113.5125878461829,turn_point,97,27
266,22.51403734962544,113.16871979569046,turn_point,95,95
267,22.281059043375947,113.7324472937305,turn_point,95,93
268,22.591543036704472,113.59746682073816,turn_point,95,90
269,23.165341008020707,112.5982605418718,waypoint,95,31
270,23.08524030824808,113.4682413602809,turn_point,95,57
271,22.98916937703629,113.14176346891853,turn_point,95,89
272,23.00773012226699,113.16024225911931,turn_point,94,85
274,22.34071364226533,114.12261856448968,merge_point,92,79
275,23.203511127988538,111.56094955475336,waypoint,92,77
276,23.192098772287792,111.60623485881206,turn_point,92,50
289,22.612458607355,113.15796486935665,turn_point,82,61
291,23.39354891605949,110.94278446038312,waypoint,80,71
292,23.82684836675197,113.25489830721766,turn_point,80,51
293,23.0482870235403,113.5077773997557,turn_point,80,34
294,23.050828125636635,113.27447688968007,turn_point,80,2
297,23.000733610572382,113.16275102736742,turn_point,76,74
298,23.15421148719348,112.28230801158044,waypoint,75,40
301,23.267433259922104,113.14101454916052,turn_point,71,54
302,23.00228042734273,113.05323892729584,turn_point,71,62
303,23.004707190965537,113.15978979921192,turn_point,71,66
305,23.23448371816937,113.06713800691678,turn_point,70,28
308,23.00280979753063,113.05521612538725,turn_point,68,62
309,22.989051956854496,113.14718274182894,turn_point,67,2
311,23.107836314798085,113.6132444257454,turn_point,66,9
314,22.748405576491493,113.55528524638612,turn_point,64,45
316,22.903362516472647,113.06938125316316,turn_point,63,51
318,23.192866044083605,111.61927615039504,turn_point,62,39
319,22.894156678798943,113.15816561632457,turn_point,62,55
321,22.99325112290189,113.16122149938916,turn_point,62,60
324,23.005061239173774,113.06025379215303,turn_point,62,2
328,23.05684325038476,113.59710407218792,turn_point,61,40
333,23.01226131141701,113.1652591687108,turn_point,60,55
335,22.98779151155249,113.1382615498176,turn_point,59,58
336,22.98025589475037,113.12924117065523,turn_point,58,52
337,22.98371805819837,113.13231708475128,turn_point,58,54
340,23.04429549220384,113.22176067073606,turn_point,58,54
345,23.0022776592783,113.05077033459536,turn_point,55,51
349,22.90886535568973,113.11582453520847,turn_point,54,32
351,23.029227617739547,112.99279583694704,turn_point,54,53
352,23.03329334425048,112.99771923401391,turn_point,54,50
355,23.090732027633283,112.09070242890238,waypoint,53,30
356,22.99877485590196,113.16324587745494,turn_point,53,50
361,23.009754585682604,113.16218378815825,turn_point,52,52
362,23.02873494446827,112.98573669241472,turn_point,52,51
364,23.047790929770727,113.25023659430884,turn_point,52,47
366,23.0557560097952,113.26307803955964,turn_point,52,1
370,23.01927541928493,113.1777635487818,turn_point,51,48
373,23.141545801321985,113.72044351921996,turn_point,50,29
374,22.97577316320424,113.10474760171506,turn_point,50,48
375,22.976748321281733,113.1017420465421,turn_point,50,50
379,22.978768140308176,113.12678421323795,turn_point,48,45
383,23.01571101049608,113.17172595237824,turn_point,48,47
386,23.075125885095314,113.38274311500912,turn_point,48,2
387,23.27746183583628,111.56519148831164,waypoint,47,28
